time,sur_air_temp,relative_humidity,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,surf_temp,albedo_500,cloud_temp
2020-09-12,21.0375004,68.0,10.53125,10.828125,0.0,23.3500004,-1.267651e+30,-25.2124996
2020-09-13,22.0375004,76.0,13.0703125,13.1484375,10.4849997,19.8500004,-1.267651e+30,-35.9937515
2020-09-14,15.0375004,60.25,6.18359375,6.2109375,0.0,18.9125004,0.866400003,-15.9624996
2020-09-15,16.6000004,66.5,7.5234375,7.37890625,0.0,19.8500004,-1.267651e+30,-33.7750015
2020-09-16,20.9750004,63.25,9.671875,8.921875,0.0,22.2250004,0.901000023,5.0999999
2020-09-17,17.1000004,70.0,8.5703125,8.625,0.0,20.6625004,-1.267651e+30,5.2874999
2020-09-18,-9999.0,-9999.0,-9999.0,-9999.0,0.0,17.6000004,0.929799974,-55.7437515
2020-09-19,12.6625004,58.5,4.95703125,5.19921875,0.0,17.7250004,-1.267651e+30,-22.4624996
2020-09-20,13.7875004,55.75,5.078125,5.25390625,0.0,19.3500004,0.958599985,-54.9625015
2020-09-21,16.3500004,49.0,5.328125,5.78125,0.0,20.7875004,0.871399999,9.53750038
2020-09-22,18.1000004,68.0,8.734375,8.1796875,0.0,20.2250004,-1.267651e+30,15.5375004
2020-09-23,17.9125004,79.0,10.3984375,9.484375,0.0,21.9750004,0.927900016,-8.02499962
2020-09-24,19.2875004,80.0,10.6796875,9.4765625,0.610000014,23.7875004,-1.267651e+30,-32.4625015
2020-09-25,22.6000004,73.0,11.53125,10.8359375,0.0,23.2875004,-1.267651e+30,17.9125004
2020-09-26,20.7875004,83.0,12.828125,12.0390625,0.0,26.1000004,-1.267651e+30,-23.7124996
2020-09-27,-9999.0,-9999.0,-9999.0,-9999.0,0.0549999997,-9999.0,0.917999983,-9999.0
2020-09-28,21.6625004,-9999.0,-9999.0,12.6796875,0.439999998,25.3500004,0.937300026,2.7249999
2020-09-29,-9999.0,-9999.0,-9999.0,-9999.0,13.0100002,-9999.0,-1.267651e+30,-31.4937496
2020-09-30,-9999.0,-9999.0,-9999.0,-9999.0,24.6149979,14.9750004,-1.267651e+30,-15.9624996
2020-10-01,12.2250004,83.5,7.6484375,6.9296875,0.0700000003,17.7250004,-1.267651e+30,-12.5249996
2020-10-02,11.6000004,84.0,7.0703125,6.9609375,0.359999985,14.0375004,-1.267651e+30,-6.9625001
2020-10-03,10.2875004,69.5,5.20703125,5.328125,0.0,16.7875004,-1.267651e+30,-12.3374996
2020-10-04,-9999.0,-9999.0,-9999.0,-9999.0,0.269999981,23.9125004,-1.267651e+30,-15.5874996
2020-10-05,12.2875004,82.0,7.06640625,7.24609375,0.0,15.1625004,-1.267651e+30,-3.6500001
2020-10-06,14.9125004,-9999.0,-9999.0,7.76953125,0.0,19.1000004,-1.267651e+30,-2.5875001
2020-10-07,15.1000004,-9999.0,-9999.0,7.3828125,13.9249992,16.6625004,0.93720001,-20.1812496
2020-10-08,12.2875004,56.5,4.8984375,4.96484375,0.0,16.2875004,-1.267651e+30,-5.9000001
2020-10-09,15.2875004,67.0,7.48046875,7.44140625,0.0,17.9125004,-1.267651e+30,4.5374999
2020-10-10,20.6625004,-9999.0,-9999.0,10.28125,0.099999994,21.2250004,-1.267651e+30,-5.9000001
2020-10-11,14.1000004,65.0,6.359375,6.703125,0.0,15.9125004,0.95389998,-44.0562515
2020-10-12,15.5375004,91.0,10.6015625,10.0234375,0.5,16.4125004,-1.267651e+30,7.3499999
2020-10-13,-9999.0,-9999.0,-9999.0,-9999.0,1.75499988,-9999.0,0.875699997,-9999.0
2020-10-14,13.2875004,67.5,6.5859375,6.06640625,0.0,17.2875004,0.883400023,-23.2749996
2020-10-15,17.2250004,-9999.0,-9999.0,8.328125,1.6400001,22.8500004,-1.267651e+30,-7.0250001
2020-10-16,-9999.0,-9999.0,-9999.0,-9999.0,11.7700014,-9999.0,-1.267651e+30,-39.2125015
2020-10-17,10.2875004,55.75,4.1796875,4.171875,0.0,15.9125004,-1.267651e+30,-17.7749996
2020-10-18,-9999.0,-9999.0,-9999.0,-9999.0,0.239999995,15.1000004,-1.267651e+30,-43.8062515
2020-10-19,-9999.0,-9999.0,-9999.0,-9999.0,21.3849983,-9999.0,-1.267651e+30,-52.1187515
2020-10-20,-9999.0,-9999.0,-9999.0,-9999.0,8.01500034,9.03750038,-1.267651e+30,-26.6499996
2020-10-21,14.9750004,-9999.0,-9999.0,-9999.0,1.98500013,7.9124999,-1.267651e+30,-40.9625015
2020-10-22,-9999.0,-9999.0,-9999.0,-9999.0,1.42499995,8.91250038,-1.267651e+30,-4.2125001
2020-10-23,19.9750004,83.0,12.484375,11.6953125,0.0,22.4125004,0.931800008,6.2249999
2020-10-24,-9999.0,-9999.0,-9999.0,-9999.0,0.0199999996,12.4125004,-1.267651e+30,-1.46249998
2020-10-25,9.72500038,68.0,5.02734375,5.16796875,0.0,11.9125004,-1.267651e+30,-24.5249996
2020-10-26,-9999.0,-9999.0,-9999.0,-9999.0,2.01499987,-9999.0,-1.267651e+30,-6.4000001
2020-10-27,-9999.0,-9999.0,-9999.0,-9999.0,3.22000027,-9999.0,-1.267651e+30,-19.3687496
2020-10-28,8.97500038,75.0,6.015625,6.078125,0.0,8.60000038,-1.267651e+30,-1.52499998
2020-10-29,-9999.0,-9999.0,-9999.0,-9999.0,19.4549999,-9999.0,-1.267651e+30,-9999.0
2020-10-30,4.9124999,68.0,3.72265625,3.50390625,2.02999997,9.22500038,0.939400017,-7.9625001
2020-10-31,8.16250038,60.0,3.921875,4.01953125,0.0,11.8500004,0.929099977,-2.7125001
2020-11-01,-9999.0,-9999.0,-9999.0,-9999.0,3.0250001,-9999.0,-1.267651e+30,-20.3999996
2020-11-02,0.474999994,63.0,2.8828125,3.046875,0.0,0.224999994,-1.267651e+30,-24.8999996
2020-11-03,4.5374999,-9999.0,-9999.0,-9999.0,1.54999971,-5.5250001,-1.267651e+30,-30.8062496
2020-11-04,15.9125004,61.5,6.97265625,7.19140625,0.0799999982,16.1000004,-1.267651e+30,-3.9625001
2020-11-05,-9999.0,-9999.0,-9999.0,-9999.0,0.0,18.2250004,-1.267651e+30,-33.7125015
2020-11-06,-9999.0,-9999.0,-9999.0,-9999.0,0.0,19.1625004,-1.267651e+30,-13.2749996
2020-11-07,-9999.0,-9999.0,-9999.0,-9999.0,0.0,19.9750004,0.888599992,-36.8687515
2020-11-08,17.2875004,-9999.0,-9999.0,6.49609375,0.0,16.7875004,0.919799984,12.5375004
2020-11-09,-9999.0,-9999.0,-9999.0,-9999.0,0.0,21.9125004,-1.267651e+30,-21.3374996
2020-11-10,17.1000004,-9999.0,-9999.0,7.97265625,0.389999986,18.3500004,0.943199992,-23.3999996
2020-11-11,-9999.0,-9999.0,-9999.0,-9999.0,15.4200001,6.9749999,-1.267651e+30,-23.2749996
2020-11-12,-9999.0,-9999.0,-9999.0,-9999.0,0.0199999996,10.6625004,-1.267651e+30,-32.0875015
2020-11-13,9.85000038,70.0,5.2890625,5.3203125,0.0,11.2875004,-1.267651e+30,-14.0874996
2020-11-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.911499977,-9999.0
2020-11-15,-9999.0,-9999.0,-9999.0,-9999.0,7.57499981,-9999.0,-1.267651e+30,-27.2749996
2020-11-16,-9999.0,-9999.0,-9999.0,-9999.0,0.099999994,-9999.0,-1.267651e+30,-11.7749996
2020-11-17,-0.712499976,51.5,1.95507812,2.20507812,0.0149999997,-4.2750001,-1.267651e+30,-26.0874996
2020-11-18,0.349999994,62.5,2.08007812,2.19335938,0.0,6.8499999,-1.267651e+30,-12.5874996
2020-11-19,11.9750004,74.0,7.1640625,6.890625,0.0,9.66250038,-1.267651e+30,-43.6812515
2020-11-20,-9999.0,-9999.0,-9999.0,-9999.0,2.67500019,12.5375004,-1.267651e+30,-21.7437496
2020-11-21,-9999.0,-9999.0,-9999.0,-9999.0,0.049999997,-9999.0,-1.267651e+30,-15.8999996
2020-11-22,2.3499999,-9999.0,-9999.0,-9999.0,2.52499986,-10.3374996,-1.267651e+30,-28.3999996
2020-11-23,-9999.0,-9999.0,-9999.0,-9999.0,17.7399998,-9999.0,-1.267651e+30,-17.9937496
2020-11-24,3.5374999,61.0,2.75390625,2.99609375,0.0,5.4749999,0.983500004,-9.14999962
2020-11-25,6.3499999,95.0,5.72265625,5.7421875,10.1499996,1.72500002,-1.267651e+30,-42.6500015
2020-11-26,5.7249999,-9999.0,-9999.0,-9999.0,18.3149986,3.2249999,-1.267651e+30,-5.9000001
2020-11-27,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-24.1812496
2020-11-28,-9999.0,-9999.0,-9999.0,-9999.0,0.0,7.8499999,-1.267651e+30,-8.02499962
2020-11-29,6.8499999,83.5,4.7734375,4.5234375,0.0,9.91250038,-1.267651e+30,-16.9624996
2020-11-30,-9999.0,-9999.0,-9999.0,-9999.0,12.8400002,-9999.0,-1.267651e+30,-9999.0
2020-12-01,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-19.1187496
2020-12-02,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-10.2124996,-1.267651e+30,-20.9937496
2020-12-03,3.5374999,70.5,3.7265625,3.76953125,0.0,4.4124999,0.9551,-16.6499996
2020-12-04,-9999.0,-9999.0,-9999.0,-9999.0,4.80499983,-9999.0,-1.267651e+30,-32.0250015
2020-12-05,-9999.0,-9999.0,-9999.0,-9999.0,0.610000014,-9999.0,-1.267651e+30,-9.89999962
2020-12-06,-9999.0,-9999.0,-9999.0,-9999.0,0.430000007,-7.2125001,-1.267651e+30,-10.2124996
2020-12-07,-9999.0,-9999.0,-9999.0,-9999.0,0.304999977,-9999.0,-1.267651e+30,-8.21249962
2020-12-08,-9999.0,-9999.0,-9999.0,-9999.0,0.514999986,0.537500024,-1.267651e+30,-8.21249962
2020-12-09,0.224999994,-9999.0,-9999.0,3.8125,0.300000012,-7.6500001,-1.267651e+30,-16.3374996
2020-12-10,0.662500024,-9999.0,-9999.0,-9999.0,0.0449999981,0.349999994,-1.267651e+30,-5.0250001
2020-12-11,9.41250038,-9999.0,-9999.0,5.80859375,0.0,9.03750038,-1.267651e+30,-39.1187515
2020-12-12,-9999.0,-9999.0,-9999.0,-9999.0,1.80499983,-9999.0,-1.267651e+30,-23.8374996
2020-12-13,-9999.0,-9999.0,-9999.0,-9999.0,0.0199999996,-9999.0,-1.267651e+30,-9.71249962
2020-12-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-23.3062496
2020-12-15,-1.27499998,74.5,2.54882812,2.51757812,0.0,1.60000002,-1.267651e+30,-23.8999996
2020-12-16,-9999.0,-9999.0,-9999.0,-9999.0,0.210000008,-9999.0,-1.267651e+30,-9999.0
2020-12-17,-3.6500001,79.5,2.37109375,2.24414062,5.53500032,-0.275000006,-1.267651e+30,-15.3374996
2020-12-18,0.537500024,58.25,2.140625,2.22070312,0.0,-1.33749998,-1.267651e+30,-2.2750001
2020-12-19,-9999.0,-9999.0,-9999.0,-9999.0,0.604999959,-5.7750001,-1.267651e+30,-32.4000015
2020-12-20,-1.52499998,-9999.0,-9999.0,3.65820312,4.75500011,-10.5249996,-1.267651e+30,-23.8062496
2020-12-21,1.47500002,-9999.0,-9999.0,2.95898438,0.0,4.3499999,-1.267651e+30,-11.7749996
2020-12-22,3.2874999,61.75,3.09375,3.12109375,0.0,2.5374999,-1.267651e+30,-13.2749996
2020-12-23,5.9749999,70.5,4.06640625,4.10546875,0.719999969,-9999.0,-1.267651e+30,-39.4000015
2020-12-24,-9999.0,-9999.0,-9999.0,-9999.0,24.3100014,-9999.0,-1.267651e+30,-48.0875015
2020-12-25,-9999.0,-9999.0,-9999.0,-9999.0,73.195015,-9999.0,-1.267651e+30,-39.0875015
2020-12-26,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-25.5874996
2020-12-27,1.16250002,71.0,3.42382812,3.4609375,0.0,-6.1500001,-1.267651e+30,-28.7437496
2020-12-28,-9999.0,-9999.0,-9999.0,-9999.0,1.90999997,-9999.0,-1.267651e+30,-9.64999962
2020-12-29,-3.5875001,71.5,1.8125,1.86328125,0.0,-0.400000006,-1.267651e+30,-14.0874996
2020-12-30,8.28750038,77.5,5.2578125,5.30859375,10.1400003,3.1624999,-1.267651e+30,-42.9625015
2020-12-31,4.0374999,71.5,3.40429688,3.5703125,2.86999989,8.78750038,-1.267651e+30,-33.4312515
2021-01-01,-9999.0,-9999.0,-9999.0,-9999.0,5.34000015,-9999.0,-1.267651e+30,-9999.0
2021-01-02,2.9749999,81.5,3.90429688,3.95898438,13.6850014,1.91250002,-1.267651e+30,-4.5250001
2021-01-03,1.22500002,-9999.0,-9999.0,4.1875,2.02499986,-12.5874996,-1.267651e+30,-30.2437496
2021-01-04,-0.462500006,-9999.0,-9999.0,-9999.0,0.0,-5.9000001,-1.267651e+30,-9999.0
2021-01-05,-1.46249998,92.0,4.02734375,4.09765625,0.0,-10.6499996,-1.267651e+30,-14.9624996
2021-01-06,1.85000002,89.0,4.2890625,4.34765625,0.155000001,-3.9000001,-1.267651e+30,-13.5249996
2021-01-07,-9999.0,-9999.0,-9999.0,-9999.0,1.58999968,-10.9624996,-1.267651e+30,-9999.0
2021-01-08,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-4.7125001,-1.267651e+30,-9999.0
2021-01-09,-0.462500006,77.0,2.86328125,2.74804688,0.0,2.0374999,-1.267651e+30,-29.3687496
2021-01-10,-0.712499976,73.5,2.4375,2.54492188,0.0,-6.2750001,-1.267651e+30,-12.2124996
2021-01-11,-3.2750001,92.5,2.93359375,2.95117188,1.07999992,-5.3375001,-1.267651e+30,-17.3374996
2021-01-12,-2.9000001,-9999.0,-9999.0,-9999.0,0.0799999982,-14.5249996,-1.267651e+30,-17.3999996
2021-01-13,-1.71249998,-9999.0,-9999.0,-9999.0,0.0,-10.7124996,-1.267651e+30,-17.9624996
2021-01-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0449999981,-9999.0,-1.267651e+30,-9.33749962
2021-01-15,11.7250004,-9999.0,-9999.0,2.89257812,1.64999986,9.41250038,-1.267651e+30,-50.1812515
2021-01-16,-0.649999976,-9999.0,-9999.0,3.1875,5.9749999,-4.2750001,-1.267651e+30,-26.4624996
2021-01-17,-9999.0,-9999.0,-9999.0,-9999.0,0.155000001,-9999.0,-1.267651e+30,-9999.0
2021-01-18,-5.0875001,-9999.0,-9999.0,2.359375,1.2249999,-4.5250001,-1.267651e+30,-16.8999996
2021-01-19,-0.212500006,69.0,3.00585938,2.81054688,0.0,-4.4625001,-1.267651e+30,-26.3062496
2021-01-20,-4.2125001,54.75,1.57226562,1.41796875,0.0,-0.275000006,-1.267651e+30,-16.7124996
2021-01-21,-6.4625001,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-15.8374996
2021-01-22,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-31.3687496
2021-01-23,-3.2125001,55.0,1.48632812,1.53027344,0.0,1.72500002,-1.267651e+30,-16.7124996
2021-01-24,-4.0875001,62.5,1.6015625,1.62988281,0.0,-6.0875001,-1.267651e+30,-24.5249996
2021-01-25,-1.96249998,64.5,2.09570312,2.08984375,0.0599999987,0.912500024,-1.267651e+30,-16.8999996
2021-01-26,-9999.0,-9999.0,-9999.0,-9999.0,1.36499989,-9999.0,-1.267651e+30,-19.1187496
2021-01-27,0.412499994,66.0,2.5234375,2.65039062,0.0,2.5374999,-1.267651e+30,-12.7124996
2021-01-28,-5.5250001,63.25,1.33007812,1.41015625,0.0449999981,0.600000024,-1.267651e+30,-18.4937496
2021-01-29,-3.3375001,68.0,1.80761719,1.85644531,0.0,-3.9625001,-1.267651e+30,-20.8062496
2021-01-30,-4.4625001,72.0,1.71679688,1.80078125,0.0,-2.9000001,-1.267651e+30,-12.0249996
2021-01-31,-3.7750001,73.5,1.86816406,1.92480469,0.0,-7.9625001,-1.267651e+30,-42.2750015
2021-02-01,-1.21249998,81.0,2.53710938,2.85351562,1.52499998,-1.21249998,-1.267651e+30,-16.0249996
2021-02-02,-9999.0,-9999.0,-9999.0,-9999.0,1.29999983,-9999.0,-1.267651e+30,-9999.0
2021-02-03,-4.5250001,-9999.0,-9999.0,2.35351562,1.26999986,-5.2750001,-1.267651e+30,-31.2749996
2021-02-04,2.4749999,78.0,3.87695312,3.50585938,0.0,1.53750002,-1.267651e+30,-9999.0
2021-02-05,1.78750002,-9999.0,-9999.0,2.91992188,5.85499954,3.0999999,-1.267651e+30,-11.5874996
2021-02-06,-7.0250001,-9999.0,-9999.0,1.41796875,0.0,-3.2750001,-1.267651e+30,-20.1187496
2021-02-07,-9999.0,-9999.0,-9999.0,-9999.0,0.0899999961,-9999.0,-1.267651e+30,-23.7749996
2021-02-08,-6.7750001,88.0,1.73632812,1.84863281,0.0,-4.6500001,-1.267651e+30,-17.8999996
2021-02-09,-0.649999976,74.5,2.42382812,2.50390625,0.319999993,-2.0875001,-1.267651e+30,-21.8062496
2021-02-10,-5.2125001,71.0,1.50585938,1.60839844,0.0,-2.3375001,-1.267651e+30,-20.3687496
2021-02-11,-6.0875001,67.5,1.43847656,1.46875,0.0,-1.27499998,-1.267651e+30,-16.9624996
2021-02-12,-8.39999962,67.0,1.0859375,1.1015625,0.0,-11.2124996,-1.267651e+30,-19.7749996
2021-02-13,-1.52499998,-9999.0,-9999.0,3.84960938,0.36499998,-9999.0,-1.267651e+30,-34.5250015
2021-02-14,-3.1500001,94.5,2.50585938,2.54101562,0.714999974,-5.6500001,-1.267651e+30,-14.4624996
2021-02-15,-2.7750001,-9999.0,-9999.0,-9999.0,0.464999974,-0.400000006,-1.267651e+30,-8.89999962
2021-02-16,-0.524999976,-9999.0,-9999.0,-9999.0,8.93999958,-3.4625001,-1.267651e+30,-12.6499996
2021-02-17,-5.2125001,66.5,1.46972656,1.51855469,0.0,-3.4000001,-1.267651e+30,-14.7124996
2021-02-18,-9999.0,-9999.0,-9999.0,-9999.0,0.435000002,-9999.0,-1.267651e+30,-9999.0
2021-02-19,-2.7750001,85.5,2.671875,2.73632812,0.0,-9.58749962,-1.267651e+30,-13.2124996
2021-02-20,-4.5250001,74.0,1.72070312,1.85351562,0.435000002,0.662500024,-1.267651e+30,-19.2749996
2021-02-21,-3.1500001,69.5,1.81542969,1.82324219,0.0449999981,-0.0874999985,-1.267651e+30,-12.3999996
2021-02-22,-9999.0,-9999.0,-9999.0,-9999.0,7.82499981,-9999.0,-1.267651e+30,-25.9312496
2021-02-23,0.474999994,-9999.0,-9999.0,3.48242188,0.939999938,-13.0874996,-1.267651e+30,-30.2124996
2021-02-24,9.28750038,-9999.0,-9999.0,5.25390625,0.684999943,3.4749999,-1.267651e+30,-34.7750015
2021-02-25,-0.275000006,69.5,2.46289062,2.50585938,0.0899999961,3.0999999,-1.267651e+30,-17.7749996
2021-02-26,1.22500002,70.0,2.63867188,2.7578125,0.0,1.97500002,-1.267651e+30,-18.9937496
2021-02-27,-9999.0,-9999.0,-9999.0,-9999.0,1.6400001,-9999.0,-1.267651e+30,-7.0250001
2021-02-28,-9999.0,-9999.0,-9999.0,-9999.0,0.719999969,-9999.0,-1.267651e+30,-49.9937515
2021-03-01,-1.83749998,-9999.0,-9999.0,1.75976562,4.29500008,0.349999994,-1.267651e+30,-24.8687496
2021-03-02,-4.5875001,73.5,1.88378906,1.85449219,0.0,-3.2125001,0.971899986,-16.3374996
2021-03-03,2.8499999,-9999.0,-9999.0,2.828125,0.229999989,3.2874999,-1.267651e+30,-10.6499996
2021-03-04,-3.0875001,59.75,1.65917969,1.71191406,0.0,0.787500024,0.93599999,-24.9624996
2021-03-05,-3.5250001,55.0,1.66894531,1.54101562,0.00499999989,1.03750002,-1.267651e+30,-11.4624996
2021-03-06,-9999.0,-9999.0,-9999.0,-9999.0,0.0149999997,-9999.0,-1.267651e+30,-9999.0
2021-03-07,-2.8375001,60.75,1.62304688,1.69921875,0.0449999981,-0.0250000004,0.964999974,-23.5562496
2021-03-08,5.5374999,-9999.0,-9999.0,3.97460938,0.0199999996,5.0999999,-1.267651e+30,-18.4312496
2021-03-09,6.1624999,62.5,3.7265625,3.72265625,0.210000008,4.6624999,0.97329998,-6.8375001
2021-03-10,10.4125004,67.0,5.10546875,5.23828125,0.0,10.7250004,-1.267651e+30,-21.8374996
2021-03-11,13.2250004,59.75,7.484375,6.76171875,0.0,13.1625004,-1.267651e+30,-38.1500015
2021-03-12,6.7874999,77.5,4.5546875,4.5546875,0.0299999993,7.9749999,-1.267651e+30,-7.2750001
2021-03-13,1.22500002,70.0,2.75976562,2.85351562,0.0,1.85000002,0.914399981,-9999.0
2021-03-14,-1.71249998,-9999.0,-9999.0,2.01953125,0.0,2.0999999,-1.267651e+30,-19.8062496
2021-03-15,-0.899999976,62.25,1.98535156,2.0703125,0.0,0.349999994,0.945900023,-9.83749962
2021-03-16,1.78750002,84.5,3.265625,3.57617188,0.0,-4.2125001,-1.267651e+30,-21.8062496
2021-03-17,7.8499999,-9999.0,-9999.0,4.609375,0.0,10.9125004,-1.267651e+30,-6.0875001
2021-03-18,-9999.0,-9999.0,-9999.0,-9999.0,8.5,-9999.0,-1.267651e+30,-40.6500015
2021-03-19,1.72500002,57.75,2.59179688,2.49609375,0.504999995,4.4749999,-1.267651e+30,-14.4624996
2021-03-20,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.1625004,0.904699981,-24.8687496
2021-03-21,8.28750038,70.5,4.4375,4.765625,0.0,12.6000004,-1.267651e+30,5.2249999
2021-03-22,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.913800001,-9999.0
2021-03-23,7.0374999,88.0,5.58203125,5.71484375,0.0,4.2874999,-1.267651e+30,-48.5250015
2021-03-24,12.5375004,79.0,7.359375,7.359375,11.1399994,6.6624999,-1.267651e+30,-26.5874996
2021-03-25,13.3500004,73.5,5.63671875,6.11328125,0.0,17.4125004,0.960900009,-22.4624996
2021-03-26,-9999.0,-9999.0,-9999.0,-9999.0,7.42500019,1.72500002,-1.267651e+30,-15.0249996
2021-03-27,-9999.0,-9999.0,-9999.0,-9999.0,0.0,7.4124999,0.917500019,-1.64999998
2021-03-28,-9999.0,-9999.0,-9999.0,-9999.0,14.0650005,3.9749999,-1.267651e+30,-14.7124996
2021-03-29,2.6624999,65.0,2.97070312,2.96875,0.0,6.2249999,0.941600025,-15.3999996
2021-03-30,11.4750004,72.0,5.75,5.6171875,0.0,12.9750004,-1.267651e+30,-24.1187496
2021-03-31,-9999.0,-9999.0,-9999.0,-9999.0,9.75499916,-9999.0,-1.267651e+30,-52.3687515
2021-04-01,-0.649999976,-9999.0,-9999.0,3.24414062,1.57499993,-9999.0,-1.267651e+30,-18.7124996
2021-04-02,-9999.0,-9999.0,-9999.0,-9999.0,0.0,2.4749999,0.901899993,-19.0249996
2021-04-03,6.7249999,60.0,3.66210938,3.47070312,0.0,10.6000004,0.957599998,-24.0562496
2021-04-04,9.78750038,69.5,5.23046875,5.015625,0.0,14.4750004,-1.267651e+30,-11.9624996
2021-04-05,10.7875004,49.5,4.0234375,4.05078125,0.0,12.5375004,0.945100009,-5.4625001
2021-04-06,10.5375004,-9999.0,-9999.0,2.67578125,0.0,15.1000004,-1.267651e+30,-27.1187496
2021-04-07,-9999.0,-9999.0,-9999.0,-9999.0,0.359999985,-9999.0,0.910099983,-9999.0
2021-04-08,16.7250004,67.5,7.6875,7.36328125,0.0,19.4125004,0.877600014,-1.64999998
2021-04-09,-9999.0,-9999.0,-9999.0,-9999.0,1.1099999,9.60000038,-1.267651e+30,-17.5562496
2021-04-10,20.8500004,-9999.0,-9999.0,6.72265625,0.0,23.1625004,0.956200004,-39.8687515
2021-04-11,-9999.0,-9999.0,-9999.0,-9999.0,7.00499916,-9999.0,-1.267651e+30,-38.7437515
2021-04-12,-9999.0,-9999.0,-9999.0,-9999.0,4.47000027,-9999.0,-1.267651e+30,-15.6499996
2021-04-13,13.7250004,62.75,6.08203125,5.75390625,2.91000009,19.9125004,-1.267651e+30,-3.2125001
2021-04-14,14.1000004,64.5,6.453125,5.2421875,0.0,19.0375004,0.933899999,2.0374999
2021-04-15,-9999.0,-9999.0,-9999.0,-9999.0,2.65999985,-9999.0,-1.267651e+30,-28.4624996
2021-04-16,3.6624999,-9999.0,-9999.0,4.58203125,0.0,-8.33749962,-1.267651e+30,-22.5562496
2021-04-17,7.0999999,-9999.0,-9999.0,4.64453125,0.275000006,11.2250004,-1.267651e+30,-6.4625001
2021-04-18,9.78750038,-9999.0,-9999.0,4.41015625,0.0,15.1625004,0.930100024,-4.5875001
2021-04-19,11.1000004,-9999.0,-9999.0,4.625,0.129999995,14.5375004,0.944400012,-18.5562496
2021-04-20,-9999.0,-9999.0,-9999.0,-9999.0,4.11999989,-2.0875001,-1.267651e+30,-14.5249996
2021-04-21,-9999.0,-9999.0,-9999.0,-9999.0,1.98500013,-9999.0,-1.267651e+30,-19.9312496
2021-04-22,2.9749999,75.5,3.36914062,2.81054688,0.0,8.85000038,-1.267651e+30,-17.0874996
2021-04-23,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.909699976,-9999.0
2021-04-24,11.6000004,74.0,5.98046875,4.86328125,0.0,16.9750004,0.939499974,-11.4624996
2021-04-25,5.7249999,-9999.0,-9999.0,5.140625,2.08999991,5.5374999,-1.267651e+30,-5.7125001
2021-04-26,5.0374999,-9999.0,-9999.0,2.50585938,0.179999992,11.6625004,0.905600011,-14.3999996
2021-04-27,-9999.0,-9999.0,-9999.0,-9999.0,2.93499994,22.4750004,-1.267651e+30,-33.4000015
2021-04-28,-9999.0,-9999.0,-9999.0,-9999.0,11.2749996,-9999.0,-1.267651e+30,-50.0250015
2021-04-29,-9999.0,-9999.0,-9999.0,-9999.0,42.1199951,-9999.0,-1.267651e+30,-48.6812515
2021-04-30,-9999.0,-9999.0,-9999.0,-9999.0,4.73500013,-9999.0,-1.267651e+30,-19.9624996
2021-05-01,8.85000038,59.5,4.02734375,3.875,0.185000002,14.2250004,-1.267651e+30,-21.0874996
2021-05-02,-9999.0,-9999.0,-9999.0,-9999.0,8.5899992,-9999.0,-1.267651e+30,-20.5249996
2021-05-03,-9999.0,-9999.0,-9999.0,-9999.0,2.33999991,-9999.0,-1.267651e+30,-19.5249996
2021-05-04,-9999.0,-9999.0,-9999.0,-9999.0,3.80499983,30.7875004,-1.267651e+30,-6.1500001
2021-05-05,-9999.0,-9999.0,-9999.0,-9999.0,23.9400005,-9999.0,-1.267651e+30,-9999.0
2021-05-06,11.7875004,-9999.0,-9999.0,3.79492188,0.0,15.4125004,-1.267651e+30,-29.3374996
2021-05-07,-9999.0,-9999.0,-9999.0,-9999.0,1.45500004,-9999.0,-1.267651e+30,-29.8062496
2021-05-08,6.9124999,-9999.0,-9999.0,4.62109375,3.38000011,1.60000002,-1.267651e+30,-11.5874996
2021-05-09,-9999.0,-9999.0,-9999.0,-9999.0,4.90999985,-9999.0,-1.267651e+30,-9999.0
2021-05-10,8.10000038,72.0,4.82421875,4.93359375,3.81500006,14.1000004,0.940100014,-14.7124996
2021-05-11,-9999.0,-9999.0,-9999.0,-9999.0,0.0899999961,16.8500004,-1.267651e+30,-17.1499996
2021-05-12,10.6000004,-9999.0,-9999.0,5.36328125,0.0,17.6625004,0.914200008,5.0999999
2021-05-13,-9999.0,-9999.0,-9999.0,-9999.0,0.0,19.6000004,0.890699983,8.47500038
2021-05-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0,17.7875004,0.910700023,4.3499999
